    Step    Atoms         KinEng            CPU 
       0        0              0              0 
INFO: Particle insertion ins: inserted 75 particle templates (mass 2.968805e-07) at step 1
 - a total of 75 particle templates (mass 2.968805e-07) inserted so far.
 5200000      812  5.6251137e-09       5172.009 
 5210000      812  7.7215887e-10      5184.0641 
 5220000      812  5.8217078e-10      5196.8049 
 5230000      812   6.853403e-10      5208.7119 
 5240000      812   7.293759e-10      5220.7226 
 5250000      812  9.8541437e-10      5232.8633 
 5260000      812  8.0603314e-10      5245.8796 
 5270000      812  7.8116394e-10       5257.908 
 5280000      812  6.0425075e-10      5269.8674 
 5290000      812  5.9727797e-10      5281.8837 
 5300000      812  4.0348246e-10      5293.9539 
 5310000      812  8.5208547e-10      5306.0575 
 5320000      812  7.8262387e-10      5318.3081 
 5330000      812   5.821196e-10      5330.6202 
 5340000      812  6.1194933e-10      5342.8341 
 5350000      812  1.4721582e-09      5355.9967 
 5360000      812   1.169341e-09      5368.7881 
 5370000      812  1.7855659e-09      5382.3241 
 5380000      812  7.2606174e-10      5395.0312 
 5390000      812  3.0603242e-09      5407.2884 
 5400000      812    1.38854e-08      5420.3192 
 5410000      812  1.5730052e-09      5432.9603 
 5420000      812  8.1737789e-10      5445.2713 
 5430000      812  2.8260855e-09      5457.6304 
 5440000      812  1.5333733e-09      5470.0618 
 5450000      812  1.1383139e-09      5482.3357 
 5460000      812  7.4425743e-10      5494.6885 
 5470000      812  1.3386826e-09      5507.1895 
 5480000      812  9.1005998e-10      5520.4431 
 5490000      812  5.0152982e-10      5532.9895 
 5500000      812  1.0466866e-09      5545.4797 
INFO: Particle insertion ins: inserted 75 particle templates (mass 2.968805e-07) at step 5500001
 - a total of 900 particle templates (mass 3.562566e-06) inserted so far.
 5510000      887  2.8721409e-09      5559.3802 
 5520000      887  2.2126487e-09      5572.6072 
 5530000      887  1.2949375e-08      5585.6694 
 5540000      887  2.8508987e-09      5598.6492 
 5550000      887   6.252255e-09      5611.4683 
 5560000      887  1.3169219e-09      5624.2163 
 5570000      887  9.8255068e-10      5637.3233 
 5580000      887  1.0703191e-09      5650.5825 
 5590000      887  1.0794484e-09      5663.3168 
 5600000      887  1.0183187e-09      5676.1319 
 5610000      887  2.3130429e-09      5688.9361 
 5620000      887  1.0901608e-09      5701.8234 
 5630000      887  1.1769906e-09      5714.8577 
 5640000      887   1.291603e-09      5728.0072 
 5650000      887  1.3717219e-09       5741.991 
 5660000      887   1.690418e-09      5755.5376 
 5670000      887  2.0739042e-09      5769.2105 
 5680000      886  6.4008238e-10      5783.4316 
 5690000      886  5.2656213e-10      5796.2724 
 5700000      886  6.8360718e-10      5809.0607 
 5710000      886  5.6326085e-10      5821.8559 
 5720000      886  4.3987788e-10      5834.6962 
 5730000      886  6.1151247e-10      5847.5114 
 5740000      886  7.7367187e-10      5860.2332 
 5750000      886  1.0525619e-09      5872.9968 
 5760000      886  1.0715317e-09      5885.6971 
 5770000      886  1.1014699e-09      5898.4421 
 5780000      886  6.8429574e-09      5912.3332 
 5790000      886  9.5012538e-10      5925.6761 
 5800000      886  3.4413084e-09      5938.4354 
 5810000      886  8.1069767e-09      5951.2261 
 5820000      886  1.1502835e-09      5964.0327 
 5830000      886  1.3048207e-09      5976.7122 
 5840000      886  1.2193559e-09      5989.4597 
 5850000      886  1.3075337e-09      6002.3569 
 5860000      886  1.0542663e-09      6015.1883 
 5870000      886  5.7289644e-10      6027.8752 
 5880000      886  4.9352649e-10      6041.3803 
 5890000      886  1.5450289e-09       6054.063 
 5900000      886  7.2029315e-10      6066.7706 
 5910000      886  6.6316161e-10      6079.3998 
 5920000      886  3.7570932e-09      6093.2468 
 5930000      886  3.4740159e-09      6108.0446 
 5940000      886  3.0621205e-09      6121.9956 
 5950000      886  3.1447184e-09      6135.8612 
 5960000      886  2.7165297e-09      6149.5635 
 5970000      886  2.1282033e-09      6163.1784 
 5980000      885  8.6801276e-10      6177.4799 
 5990000      885  1.3936501e-09       6190.278 
 6000000      885  9.0910062e-10      6203.2364 
Loop time of 6203.24 on 64 procs for 6000000 steps with 885 atoms, finish time Tue Jun 23 09:53:23 2026


Pair  time (%) = 19.0613 (0.307279)
Neigh time (%) = 117.094 (1.88762)
Comm  time (%) = 79.6735 (1.28439)
Outpt time (%) = 4.44204 (0.0716084)
Other time (%) = 5982.97 (96.4491)

Nlocal:    13.8281 ave 579 max 0 min
Histogram: 61 1 0 1 0 0 0 0 0 1
Nghost:    2.21875 ave 57 max 0 min
Histogram: 60 1 0 0 0 1 0 0 1 1
Neighs:    81.7344 ave 3718 max 0 min
Histogram: 61 1 1 0 0 0 0 0 0 1

Total # of neighbors = 5231
Ave neighs/atom = 5.91073
Neighbor list builds = 15618
Dangerous builds = 0
Setting up run at Tue Jun 23 09:53:23 2026

Memory usage per processor = 21.1523 Mbytes
    Step    Atoms         KinEng            CPU 
 6000000      885  9.0910062e-10              0 
 6010000      885  1.8434205e-09      13.218746 
 6020000      885  1.5243726e-09      26.606939 
 6030000      885  1.3967758e-09      39.860608 
 6040000      885  1.0781004e-09      52.937774 
 6050000      885  8.4186291e-10      65.886338 
 6060000      885  6.5774381e-10      79.390103 
 6070000      885  2.4303706e-10      92.079934 
 6080000      885  1.7672475e-10      105.50765 
 6090000      885   1.016076e-09      118.07911 
 6100000      885  6.9094205e-10      130.83872 
 6110000      885  6.6366214e-10       143.4638 
 6120000      885  8.1436146e-10      156.17379 
 6130000      885  9.2373664e-10      168.97176 
 6140000      885  1.3018845e-09      182.16696 
 6150000      885   6.140439e-10      195.14856 
 6160000      885  4.5541188e-10      207.69981 
 6170000      885  4.6278062e-10      220.23271 
 6180000      885  4.0013912e-10      233.22518 
 6190000      885  2.0429623e-10      246.50339 
 6200000      885  2.0851457e-10      259.79137 
 6210000      885  1.8183024e-10      272.20392 
 6220000      885  6.1413971e-10       284.5803 
 6230000      885  2.1389137e-10      297.21894 
 6240000      885  2.5637639e-10      309.56664 
 6250000      885  2.7250671e-10      321.86959 
 6260000      885  2.2354223e-10      334.13098 
 6270000      885  2.2505503e-10      346.39237 
 6280000      885  1.4606324e-10      358.58425 
 6290000      885  1.1059277e-10      371.61388 
 6300000      885  1.1259454e-10      383.73673 
 6310000      885  7.2424508e-11      395.76545 
 6320000      885   1.511989e-10      407.85795 
 6330000      885  1.0772328e-10      420.01063 
 6340000      885  5.6426905e-11      432.68957 
 6350000      885  2.4717722e-08        444.867 
 6360000      885  6.1310557e-10      457.80756 
 6370000      885  4.2935303e-10      470.32472 
 6380000      885  2.8369702e-10      482.61453 
 6390000      885  2.0019946e-10      494.72529 
 6400000      885   9.703451e-11      507.08989 
 6410000      885  5.6834776e-11      519.34896 
 6420000      885  9.5342532e-11      530.96027 
 6430000      885   1.628141e-10        542.642 
 6440000      885  1.9139229e-10      554.43282 
 6450000      885  3.4830971e-10      566.30326 
 6460000      885  3.2693756e-10      578.15294 
 6470000      885  4.8439707e-10      590.17919 
 6480000      885  5.6584926e-10      602.27449 
 6490000      885   1.459968e-10      614.78002 
 6500000      885  8.1242336e-11      626.40179 
 6510000      885  5.9258263e-11      637.86611 
 6520000      885  1.4926024e-10      650.29264 
 6530000      885  1.4978736e-10      661.92714 
 6540000      885  2.3398283e-10      673.41897 
 6550000      885  3.3733809e-10      684.93947 
 6560000      885   1.334682e-10      696.43017 
 6570000      885   1.375692e-10      707.89645 
 6580000      885  1.1500253e-10      719.24179 
 6590000      885  9.3973741e-11      730.71015 
 6600000      885  1.5368416e-10      742.26755 
 6610000      885  1.2774962e-10      753.73704 
 6620000      885   1.041286e-10      765.21178 
 6630000      885  7.5627297e-11      777.53162 
 6640000      885  1.0066218e-10      788.94977 
 6650000      885  1.3062549e-10      801.13851 
 6660000      885  1.1252319e-10      812.62318 
 6670000      885  9.7150648e-11      824.13243 
 6680000      885  3.5811406e-10      835.75837 
 6690000      885  8.5497744e-11      847.34007 
 6700000      885  6.8911342e-11      858.82604 
 6710000      885  6.1011804e-11      870.22338 
 6720000      885  6.6156218e-11      881.56136 
 6730000      885  1.0466393e-10      892.97621 
 6740000      885  2.6699617e-10       905.9156 
 6750000      885  1.1549393e-10      917.52401 
 6760000      885  9.7129397e-11      929.09823 
 6770000      885  2.9293579e-10      940.57216 
 6780000      885  1.7319011e-10      952.14799 
 6790000      885  3.0955382e-09      963.69766 
 6800000      885  4.8738883e-11      976.07131 
 6810000      885  6.5530945e-09      987.54857 
 6820000      885  2.4548773e-09      999.09826 
 6830000      885  1.2833291e-09      1010.6637 
 6840000      885  9.4103983e-10      1022.2222 
 6850000      885  2.0870035e-10      1034.7235 
 6860000      885  1.5768645e-09      1046.9495 
 6870000      885  1.1341412e-09      1058.7923 
 6880000      885  1.8662332e-09      1070.5651 
 6890000      885  1.4229828e-10       1082.226 
 6900000      885  2.3009372e-10      1093.8843 
 6910000      885  6.0237363e-10      1105.6092 
 6920000      885  9.1648189e-11      1117.1602 
 6930000      885  2.1013593e-09      1128.8556 
 6940000      885  6.0686809e-09      1140.5557 
 6950000      885  6.3604197e-11      1152.8684 
 6960000      885  3.9484677e-10      1165.4814 
 6970000      885  2.4603847e-09      1177.1346 
 6980000      885  8.3354204e-10      1189.0651 
 6990000      885  1.6824693e-10       1200.746 
 7000000      885   1.658759e-09      1212.5341 
 7010000      885  3.0980706e-09      1224.4394 
 7020000      885  2.3572828e-10      1236.2723 
 7030000      885  1.1783979e-10      1248.0939 
 7040000      885  6.3274659e-10      1260.3712 
 7050000      885  8.7181875e-11      1272.1251 
 7060000      885  3.2633455e-10      1283.9435 
 7070000      885   8.711077e-11      1296.5734 
 7080000      885  8.0433345e-10      1308.2743 
 7090000      885  1.6810087e-09      1319.8603 
 7100000      885  1.7097594e-10       1332.409 
 7110000      885  7.9807512e-11      1344.2879 
 7120000      885  5.2435046e-10      1356.1953 
 7130000      885  2.1923248e-10      1368.0532 
 7140000      885  9.2927677e-11       1379.782 
 7150000      885  1.0601872e-10      1391.3494 
 7160000      885  5.3889834e-09      1402.9663 
 7170000      885  1.6517769e-09      1414.9675 
 7180000      885  6.7414634e-11      1427.2053 
 7190000      885  5.6121661e-11      1438.7924 
 7200000      885   6.786912e-11      1450.5547 
 7210000      885  6.9969119e-11      1462.2556 
 7220000      885  6.0503455e-11      1473.8381 
 7230000      885  7.9582751e-10      1485.3169 
 7240000      885   6.527031e-10      1496.7725 
 7250000      885  5.2007998e-11      1508.1731 
 7260000      885  8.2936209e-11      1520.3267 
 7270000      885  2.1512934e-10      1531.7815 
 7280000      885  1.2584287e-10      1544.0673 
 7290000      885  8.3230345e-11      1555.9717 
 7300000      885  4.8801435e-11      1567.3501 
 7310000      885  1.6070302e-10      1578.6977 
 7320000      885  6.0253859e-11      1590.1096 
 7330000      885  6.7779142e-11      1601.5825 
 7340000      885  1.0027014e-10      1613.1957 
 7350000      885  1.0247327e-10      1624.7971 
 7360000      885   7.306902e-11      1636.3538 
 7370000      885  8.2535995e-11      1647.8488 
 7380000      885  4.5774674e-11       1659.267 
 7390000      885  4.5589703e-11      1670.5045 
 7400000      885    4.77012e-11      1682.9241 
 7410000      885  5.4095302e-11      1694.8929 
 7420000      885  8.5023316e-11      1706.1666 
 7430000      885  1.2975537e-10      1717.5335 
 7440000      885  1.1585669e-10      1728.9394 
 7450000      885   7.066859e-11      1740.1436 
 7460000      885  1.2561444e-10      1751.5001 
 7470000      885  6.0827281e-11      1762.8038 
 7480000      885  6.2883978e-11      1773.9149 
 7490000      885  2.1599095e-10      1785.1816 
 7500000      885  8.3497307e-11      1796.4609 
 7510000      885  5.8690621e-11      1808.6381 
 7520000      885  5.9919626e-11      1819.9131 
 7530000      885  4.8300391e-11      1830.9919 
 7540000      885  4.2285307e-11      1842.0323 
 7550000      885  4.1752547e-11      1853.1781 
 7560000      885  3.7301242e-11      1864.3757 
 7570000      885  3.6859673e-11      1876.2722 
 7580000      885  4.5061828e-11        1887.84 
 7590000      885  5.1828531e-11      1899.4977 
 7600000      885  4.0518078e-11      1911.1372 
 7610000      885  3.8727906e-11      1922.6146 
 7620000      885  3.7636988e-11       1935.136 
 7630000      885  3.6945963e-11      1946.7827 
 7640000      885  4.2976113e-11      1958.2797 
 7650000      885  3.8763622e-11      1969.9352 
 7660000      885  1.1342628e-10      1981.5321 
 7670000      885   5.918255e-11      1993.2132 
 7680000      885  5.1891893e-11      2004.9232 
 7690000      885  5.8076574e-11      2016.5851 
 7700000      885  4.6566258e-11       2028.322 
 7710000      885  5.2863388e-11      2040.0247 
 7720000      885  9.2516691e-11      2052.4173 
 7730000      885   1.083303e-10      2065.1751 
 7740000      885  6.9806976e-11      2077.0531 
 7750000      885  1.1649594e-10      2088.9851 
 7760000      885  1.2105423e-10      2100.9357 
 7770000      885  5.9263541e-11       2112.896 
 7780000      885  7.5455972e-11      2125.0606 
 7790000      885  7.5192594e-11      2137.2459 
 7800000      885   1.313296e-10      2153.0574 
 7810000      885  1.0236708e-10      2179.8281 
 7820000      885  6.4677855e-11      2200.5157 
 7830000      885  7.0906952e-11      2218.6218 
 7840000      885  9.6528129e-11      2230.7666 
 7850000      885  8.8032071e-11      2243.6874 
 7860000      885  9.9240876e-11      2256.1318 
 7870000      885  1.3808364e-10      2268.5415 
 7880000      885   2.080641e-10      2281.0002 
 7890000      885  1.1535128e-10      2293.5428 
 7900000      885  1.0614621e-10      2306.1343 
 7910000      885    3.95397e-10      2318.8761 
 7920000      885  1.4332859e-10       2331.614 
 7930000      885  1.3777934e-10      2345.0836 
 7940000      885  1.3025203e-10      2357.6649 
 7950000      885  9.2124948e-11      2370.2421 
 7960000      885  6.5629979e-11      2382.7118 
 7970000      885  7.2013981e-10      2395.2362 
 7980000      885  6.5649401e-10      2409.0376 
 7990000      885  2.9165472e-10      2422.3545 
 8000000      885  1.0107727e-08      2435.0373 
 8010000      885  8.1462026e-11      2447.5098 
 8020000      885  2.1762674e-10      2460.1156 
 8030000      885  8.1182883e-11      2473.2716 
 8040000      885  1.0147945e-10      2486.1926 
 8050000      885  4.5139067e-10      2498.6672 
 8060000      885  2.5963266e-10      2511.2201 
 8070000      885  1.5981329e-10       2523.782 
 8080000      885  3.6574712e-10      2536.4941 
 8090000      885   8.812071e-10       2549.293 
 8100000      885  2.4942742e-10      2561.8694 
 8110000      885  7.1877434e-10      2574.4742 
 8120000      885   3.125537e-10       2587.278 
 8130000      885   1.376133e-09      2601.3821 
 8140000      885  7.5189808e-11      2613.8941 
 8150000      885  6.7778727e-11        2626.44 
 8160000      885  9.1957142e-10      2639.5131 
 8170000      885  4.0365292e-10      2652.1909 
 8180000      885  2.2309091e-10      2664.8674 
 8190000      885  8.0971045e-10      2677.5312 
 8200000      885  1.7093581e-10      2690.3651 
 8210000      885  1.6885204e-10      2703.0225 
 8220000      885  1.2328158e-10      2715.7163 
 8230000      885  1.7531996e-10      2729.3539 
 8240000      885  2.9231721e-10      2742.0955 
 8250000      885   3.344365e-10      2754.9157 
 8260000      885  2.9780586e-10      2767.6065 
 8270000      885  7.6268635e-10      2781.0614 
 8280000      885  4.2164543e-10      2793.8339 
 8290000      885  2.5677136e-10      2806.8012 
 8300000      885  2.7760858e-10      2819.7417 
 8310000      885  1.0326165e-09      2832.5585 
 8320000      885  9.4704839e-10       2846.211 
 8330000      885  3.4755194e-10      2859.2201 
 8340000      885   1.578871e-10      2871.9953 
 8350000      885  4.4313282e-09      2884.8569 
 8360000      885  8.4205374e-09      2897.6317 
 8370000      885  1.3126145e-08      2910.2804 
 8380000      885  5.2383877e-10      2922.8947 
 8390000      885  3.8001933e-10      2935.4477 
 8400000      885  5.0982385e-10      2947.9772 
 8410000      885  1.7882816e-08      2961.2438 
 8420000      885  2.2502891e-10      2974.8048 
 8430000      885  2.2468218e-10      2987.6758 
 8440000      885  3.9656424e-10      3000.4688 
 8450000      885   3.884933e-10      3013.2934 
 8460000      885  3.1435771e-10       3026.123 
 8470000      885  4.3923184e-10      3038.8239 
 8480000      885  4.3632946e-10      3051.6638 
 8490000      885  7.0637816e-10       3064.555 
 8500000      885  2.8489929e-10      3077.3336 
 8510000      885  1.5495053e-10      3090.1107 
 8520000      885  5.2095864e-10      3103.9668 
 8530000      885  1.5395308e-10      3116.8196 
 8540000      885  1.8066663e-10      3129.6142 
 8550000      885  2.4334383e-10       3143.186 
 8560000      885  2.0244246e-10      3156.2231 
 8570000      885  2.7867898e-10      3169.2775 
 8580000      885  2.2260283e-10       3182.264 
 8590000      885  3.1667556e-10      3195.2521 
